URN,ATT8SCR,TALLPPE_ALEV_1618,PCODE,Best Rank,Latitude,Longitude,Info,Region
102692,19.7,49.2,SW19 4AB,31,51.42259159,-0.21082348,"Wimbledon High School<br>4-18 Girls Independent school <br>GCSE: A8S 19.7, #3,791<br>A-level: APS 49.2, #31",Greater London
125424,25.9,49.12,GU1 3BB,32,51.23738825,-0.56940376,"Royal Grammar School<br>11-18 Boys Independent school <br>GCSE: A8S 25.9, #3,709<br>A-level: APS 49.12, #32",South East
100370,13.1,49.08,W6 9LR,34,51.49302989,-0.2374412,"Latymer Upper School<br>7-19 Mixed Independent school <br>GCSE: A8S 13.1, #3,926<br>A-level: APS 49.08, #34",Greater London
100065,16.4,48.79,NW3 6XH,38,51.55350822,-0.18108218,"University College School<br>4-18 Mixed Independent school <br>GCSE: A8S 16.4, #3,847<br>A-level: APS 48.79, #38",Greater London
117617,40.1,48.79,AL1 3SJ,37,51.75708731,-0.33264621,"St Albans High School for Girls<br>4-18 Girls Independent school <br>GCSE: A8S 40.1, #2,931<br>A-level: APS 48.79, #37",South East
100863,40.7,48.66,SE22 8TE,39,51.45488642,-0.08567381,"James Allen's Girls' School<br>4-18 Girls Independent school <br>GCSE: A8S 40.7, #2,830<br>A-level: APS 48.66, #39",Greater London
101072,28.0,48.57,SW15 6BH,40,51.45684732,-0.21806395,"Putney High School<br>4-18 Girls Independent school <br>GCSE: A8S 28.0, #3,683<br>A-level: APS 48.57, #40",Greater London
118959,14.1,48.52,TN9 1JP,41,51.20026149,0.27538781,"Tonbridge School<br>13-18 Boys Independent school <br>GCSE: A8S 14.1, #3,900<br>A-level: APS 48.52, #41",South East
125332,13.4,48.24,KT17 4JQ,44,51.32736237,-0.24490356,"Epsom College<br>11-18 Mixed Independent school <br>GCSE: A8S 13.4, #3,920<br>A-level: APS 48.24, #44",Greater London
102162,43.6,48.17,N6 5HF,47,51.57022268,-0.14415195,"Channing School<br>4-18 Girls Independent school <br>GCSE: A8S 43.6, #2,354<br>A-level: APS 48.17, #47",Greater London
138403,,48.12,E15 1AJ,48,51.53915933,-0.00113837,"London Academy of Excellence<br>16-19 Mixed College <br>A-level: APS 48.12, #48",Greater London
123313,18.5,48.1,OX14 1BE,49,51.67638812,-1.29659882,"St Helen and St Katharine<br>9-18 Girls Independent school <br>GCSE: A8S 18.5, #3,809<br>A-level: APS 48.1, #49",South East
123312,11.9,48.03,OX14 1DE,51,51.67299383,-1.28837935,"Abingdon School<br>4-19 Boys Independent school <br>GCSE: A8S 11.9, #3,941<br>A-level: APS 48.03, #51",South East
101837,20.2,47.79,CR2 6YT,57,51.36010455,-0.10183758,"Whitgift School<br>10-18 Boys Independent school <br>GCSE: A8S 20.2, #3,782<br>A-level: APS 47.79, #57",Greater London
102257,18.5,47.73,HA8 7RJ,58,51.6142235,-0.29481495,"North London Collegiate School<br>4-18 Girls Independent school <br>GCSE: A8S 18.5, #3,808<br>A-level: APS 47.73, #58",Greater London
117657,18.9,47.59,WD23 4EB,59,51.64107639,-0.33434635,"Immanuel College<br>4-19 Mixed Independent school <br>GCSE: A8S 18.9, #3,801<br>A-level: APS 47.59, #59",Greater London
102245,16.1,47.46,HA1 3HP,60,51.57228203,-0.33738321,"Harrow School<br>13-18 Boys Independent school <br>GCSE: A8S 16.1, #3,854<br>A-level: APS 47.46, #60",Greater London
101693,27.1,47.43,SE9 4QF,61,51.43796971,0.0386701,"Eltham College<br>7-19 Mixed Independent school <br>GCSE: A8S 27.1, #3,694<br>A-level: APS 47.43, #61",Greater London
125345,15.8,47.39,GU1 2JD,62,51.24286638,-0.55562331,"Tormead School<br>4-18 Girls Independent school <br>GCSE: A8S 15.8, #3,862<br>A-level: APS 47.39, #62",South East
102619,39.1,47.36,KT2 6PY,63,51.41026185,-0.29643349,"Kingston Grammar School<br>11-19 Mixed Independent school <br>GCSE: A8S 39.1, #3,049<br>A-level: APS 47.36, #63",Greater London
125349,15.9,47.29,KT21 1ET,64,51.30778816,-0.28766017,"City of London Freemen's School<br>7-18 Mixed Independent school <br>GCSE: A8S 15.9, #3,859<br>A-level: APS 47.29, #64",Greater London
125422,45.5,47.25,RH2 0QS,65,51.23660954,-0.19303472,"Reigate Grammar School<br>2-18 Mixed Independent school <br>GCSE: A8S 45.5, #1,979<br>A-level: APS 47.25, #65",South East
100861,23.0,47.16,SE21 7LD,68,51.44028027,-0.08501829,"Dulwich College<br>2-19 Mixed Independent school <br>GCSE: A8S 23.0, #3,752<br>A-level: APS 47.16, #68",Greater London
125320,8.9,46.86,GU5 0DF,72,51.19615702,-0.55761365,"St Catherine's School<br>4-18 Girls Independent school <br>GCSE: A8S 8.9, #4,007<br>A-level: APS 46.86, #72",South East
125427,24.5,46.83,CR3 6YA,73,51.27262472,-0.08659184,"Caterham School<br>10-19 Mixed Independent school <br>GCSE: A8S 24.5, #3,727<br>A-level: APS 46.83, #73",Greater London
102611,55.8,46.67,KT1 2JT,77,51.39959758,-0.30457815,"Surbiton High School<br>4-18 Mixed Independent school <br>GCSE: A8S 55.8, #523<br>A-level: APS 46.67, #77",Greater London
123300,10.1,46.51,OX14 2HR,79,51.69348858,-1.24979,"Radley College<br>13-18 Boys Independent school <br>GCSE: A8S 10.1, #3,980<br>A-level: APS 46.51, #79",South East
102946,18.8,46.48,TW12 3HD,80,51.42873326,-0.37111051,"Hampton School<br>2-19 Boys Independent school <br>GCSE: A8S 18.8, #3,802<br>A-level: APS 46.48, #80",Greater London
101842,12.3,46.47,CR9 7AT,81,51.37506773,-0.06008062,"Trinity School<br>10-18 Mixed Independent school <br>GCSE: A8S 12.3, #3,934<br>A-level: APS 46.47, #81",Greater London
100757,27.3,46.45,SE26 6BL,82,51.42635049,-0.06423924,"Sydenham High School GDST<br>4-18 Girls Independent school <br>GCSE: A8S 27.3, #3,691<br>A-level: APS 46.45, #82",Greater London
140603,,46.39,SW7 3LQ,85,51.49267156,-0.17751308,"Westminster Tutors<br>14-25 Mixed Independent school <br>A-level: APS 46.39, #85",Greater London
101064,28.9,46.39,SW15 5PY,84,51.45454041,-0.25241031,"Ibstock Place School<br>4-18 Mixed Independent school <br>GCSE: A8S 28.9, #3,662<br>A-level: APS 46.39, #84",Greater London
110125,36.3,45.95,RG45 7PU,90,51.36406936,-0.80555002,"Wellington College<br>13-18 Mixed Independent school <br>GCSE: A8S 36.3, #3,352<br>A-level: APS 45.95, #90",South East
110123,45.4,45.73,RG18 9JJ,93,51.4367204,-1.27394064,"Downe House<br>11-18 Girls Independent school <br>GCSE: A8S 45.4, #1,995<br>A-level: APS 45.73, #93",South East
116534,38.1,45.65,SO21 1HA,94,51.06381927,-1.28899801,"St Swithun's School<br>3-18 Girls Independent school <br>GCSE: A8S 38.1, #3,175<br>A-level: APS 45.65, #94",South East
101954,16.4,45.55,W13 8AX,96,51.52151245,-0.31603957,"Notting Hill and Ealing High School<br>4-18 Girls Independent school <br>GCSE: A8S 16.4, #3,846<br>A-level: APS 45.55, #96",Greater London
125425,45.0,45.42,KT16 9BN,98,51.38678801,-0.51146285,"Sir William Perkins's School<br>11-19 Girls Independent school <br>GCSE: A8S 45.0, #2,086<br>A-level: APS 45.42, #98",Greater London
114616,15.2,45.07,BN2 5RQ,105,50.81255793,-0.08569223,"Roedean School<br>11-18 Girls Independent school <br>GCSE: A8S 15.2, #3,877<br>A-level: APS 45.07, #105",South East
126136,14.8,45.03,BN6 9JS,107,50.94314711,-0.16487529,"Hurstpierpoint College<br>4-19 Mixed Independent school <br>GCSE: A8S 14.8, #3,885<br>A-level: APS 45.03, #107",South East
125361,17.2,44.89,KT15 2QS,111,51.37770078,-0.4788811,"St George's College Weybridge<br>11-19 Mixed Independent school <br>GCSE: A8S 17.2, #3,829<br>A-level: APS 44.89, #111",Greater London
110165,22.1,44.86,RG1 5DZ,113,51.44862142,-0.96228548,"The Abbey School Reading<br>3-18 Girls Independent school <br>GCSE: A8S 22.1, #3,761<br>A-level: APS 44.86, #113",South East
116580,6.5,44.73,SO15 5UQ,115,50.92294852,-1.41686378,"King Edward VI School<br>10-19 Mixed Independent school <br>GCSE: A8S 6.5, #4,094<br>A-level: APS 44.73, #115",South East
117647,15.8,44.73,AL3 4HB,117,51.75100967,-0.34543091,"St Albans School<br>11-19 Boys Independent school <br>GCSE: A8S 15.8, #3,864<br>A-level: APS 44.73, #117",South East
126133,13.7,44.43,RH17 6SQ,126,51.04102939,-0.09295296,"Ardingly College<br>2-18 Mixed Independent school <br>GCSE: A8S 13.7, #3,911<br>A-level: APS 44.43, #126",South East
101692,31.7,44.41,BR1 2TW,127,51.39529982,0.05712722,"Bromley High School<br>4-18 Girls Independent school <br>GCSE: A8S 31.7, #3,603<br>A-level: APS 44.41, #127",Greater London
101071,34.6,44.21,SW11 1HS,136,51.45643062,-0.17285297,"Emanuel School<br>10-19 Mixed Independent school <br>GCSE: A8S 34.6, #3,461<br>A-level: APS 44.21, #136",Greater London
133443,32.3,44.13,KT8 9BS,139,51.40847797,-0.34259862,"Hampton Court House<br>3-18 Mixed Independent school <br>GCSE: A8S 32.3, #3,576<br>A-level: APS 44.13, #139",Greater London
119002,10.0,44.08,TN13 3UL,141,51.27897905,0.19787038,"Walthamstow Hall<br>3-19 Girls Independent school <br>GCSE: A8S 10.0, #3,983<br>A-level: APS 44.08, #141",South East
117605,32.1,43.86,CM23 2PJ,146,51.87192438,0.14712835,"Bishop's Stortford College<br>4-18 Mixed Independent school <br>GCSE: A8S 32.1, #3,585<br>A-level: APS 43.86, #146",South East
100511,15.8,43.83,SW7 5LE,147,51.49473471,-0.17833837,"Queen's Gate School<br>4-18 Girls Independent school <br>GCSE: A8S 15.8, #3,861<br>A-level: APS 43.83, #147",Greater London
118939,19.0,43.78,TN17 4AA,150,51.07524095,0.57164171,"Benenden School<br>10-19 Girls Independent school <br>GCSE: A8S 19.0, #3,798<br>A-level: APS 43.78, #150",South East
101161,15.1,43.53,SW1W 8JF,156,51.49157321,-0.15386003,"Francis Holland School<br>4-18 Girls Independent school <br>GCSE: A8S 15.1, #3,881<br>A-level: APS 43.53, #156",Greater London
123292,10.5,43.52,OX2 7NN,157,51.77699826,-1.26791574,"St Edward's School<br>13-18 Mixed Independent school <br>GCSE: A8S 10.5, #3,968<br>A-level: APS 43.52, #157",South East
100527,41.3,43.48,W14 8SH,158,51.4948973,-0.20933441,"St James Senior Girls' School<br>11-18 Girls Independent school <br>GCSE: A8S 41.3, #2,733<br>A-level: APS 43.48, #158",Greater London
123290,33.2,43.46,OX3 7TD,159,51.75756691,-1.22156224,"Headington School<br>3-19 Girls Independent school <br>GCSE: A8S 33.2, #3,545<br>A-level: APS 43.46, #159",South East
109728,41.9,43.44,MK41 7NT,161,52.14804398,-0.48116625,"Bedford Modern School<br>7-18 Mixed Independent school <br>GCSE: A8S 41.9, #2,663<br>A-level: APS 43.44, #161",South East
100202,38.4,43.42,SE12 8AW,162,51.45032411,0.02163242,"Colfe's School<br>3-19 Mixed Independent school <br>GCSE: A8S 38.4, #3,137<br>A-level: APS 43.42, #162",Greater London
125442,7.0,43.4,RH5 6NU,164,51.17282042,-0.42707628,"Hurtwood House School<br>15-19 Mixed Independent school <br>GCSE: A8S 7.0, #4,071<br>A-level: APS 43.4, #164",South East
100547,6.6,43.4,SW7 2DG,163,51.49531269,-0.17675941,"Lycee Francais Charles de Gaulle<br>3-19 Mixed Independent school <br>GCSE: A8S 6.6, #4,092<br>A-level: APS 43.4, #163",Greater London
117604,11.2,43.27,HP4 2DJ,170,51.75941494,-0.56258646,"Berkhamsted Senior School<br>11-19 Mixed Independent school <br>GCSE: A8S 11.2, #3,954<br>A-level: APS 43.27, #170",South East
125428,10.3,43.13,KT11 3QQ,172,51.30641202,-0.37666277,"Yehudi Menuhin School<br>8-19 Mixed Independent school <br>GCSE: A8S 10.3, #3,974<br>A-level: APS 43.13, #172",Greater London
101393,6.4,43.03,NW4 4DQ,174,51.58863329,-0.22214919,"Brampton College<br>15-19 Mixed Independent school <br>GCSE: A8S 6.4, #4,100<br>A-level: APS 43.03, #174",Greater London
125353,13.4,42.97,KT22 8SP,176,51.29732546,-0.32277715,"St John's School, Leatherhead<br>11-18 Mixed Independent school <br>GCSE: A8S 13.4, #3,917<br>A-level: APS 42.97, #176",Greater London
101846,34.2,42.96,CR0 1AX,177,51.37228609,-0.10548653,"Old Palace of John Whitgift School<br>1-18 Girls Independent school <br>GCSE: A8S 34.2, #3,481<br>A-level: APS 42.96, #177",Greater London
125321,14.2,42.95,KT11 2ES,178,51.33796668,-0.3759647,"Reeds School<br>10-19 Mixed Independent school <br>GCSE: A8S 14.2, #3,898<br>A-level: APS 42.95, #178",Greater London
102453,40.9,42.83,HA6 3AS,183,51.61359082,-0.422521,"St Helen's School<br>3-18 Girls Independent school <br>GCSE: A8S 40.9, #2,797<br>A-level: APS 42.83, #183",Greater London
118996,10.8,42.78,CT1 2ES,187,51.28098618,1.08432092,"The King's School Canterbury<br>13-18 Mixed Independent school <br>GCSE: A8S 10.8, #3,963<br>A-level: APS 42.78, #187",South East
126126,35.5,42.39,RH12 3PN,200,51.08363338,-0.37730212,"Farlington School<br>4-18 Mixed Independent school <br>GCSE: A8S 35.5, #3,399<br>A-level: APS 42.39, #200",South East
101157,10.3,42.23,W1G 8BT,210,51.51846055,-0.14696365,"Queen's College London<br>4-18 Girls Independent school <br>GCSE: A8S 10.3, #3,973<br>A-level: APS 42.23, #210",Greater London
140939,,42.23,SW1H 9LH,209,51.49954998,-0.13116204,"Harris Westminster Sixth Form<br>16-19 Mixed College <br>A-level: APS 42.23, #209",Greater London
116583,53.3,42.22,PO1 2LN,212,50.79195246,-1.09997711,"The Portsmouth Grammar School<br>3-18 Mixed Independent school <br>GCSE: A8S 53.3, #759<br>A-level: APS 42.22, #212",South East
101947,53.2,41.52,W5 2ES,237,51.52087589,-0.3067947,"St Benedict's School<br>3-18 Mixed Independent school <br>GCSE: A8S 53.2, #776<br>A-level: APS 41.52, #237",Greater London
123274,32.2,41.45,OX16 9UR,239,52.03878405,-1.35877919,"Tudor Hall School<br>11-18 Girls Independent school <br>GCSE: A8S 32.2, #3,580<br>A-level: APS 41.45, #239",South East
101845,15.1,41.42,CR2 8YB,242,51.34124541,-0.06168148,"Croydon High School<br>3-18 Girls Independent school <br>GCSE: A8S 15.1, #3,879<br>A-level: APS 41.42, #242",Greater London
125323,22.9,41.31,GU6 8QQ,246,51.15038534,-0.49348287,"Cranleigh School<br>7-19 Mixed Independent school <br>GCSE: A8S 22.9, #3,754<br>A-level: APS 41.31, #246",South East
115392,26.1,41.17,IG7 6QF,254,51.62529078,0.0811106,"Chigwell School<br>4-18 Mixed Independent school <br>GCSE: A8S 26.1, #3,706<br>A-level: APS 41.17, #254",Greater London
114664,0.3,41.16,BN1 4LF,255,50.83054691,-0.13693081,"Bellerbys College Brighton<br>13-19 Mixed Independent school <br>GCSE: A8S 0.3, #4,499<br>A-level: APS 41.16, #255",South East
101158,10.5,41.11,NW1 6XR,257,51.52467743,-0.16029089,"Francis Holland School<br>11-18 Girls Independent school <br>GCSE: A8S 10.5, #3,967<br>A-level: APS 41.11, #257",Greater London
130669,,41.1,BN3 6EG,258,50.83406609,-0.1512339,"Brighton Hove and Sussex Sixth Form College<br>16+ Mixed College <br>A-level: APS 41.1, #258",South East
109727,14.3,41.08,MK42 0BX,260,52.1325632,-0.4612374,"Bedford Girls' School<br>7-18 Girls Independent school <br>GCSE: A8S 14.3, #3,896<br>A-level: APS 41.08, #260",South East
103022,21.0,40.98,SM1 2AX,262,51.36087883,-0.19758616,"Sutton High School<br>3-18 Girls Independent school <br>GCSE: A8S 21.0, #3,771<br>A-level: APS 40.98, #262",Greater London
125340,7.3,40.89,GU7 2DX,270,51.19667533,-0.62151768,"Charterhouse<br>12-19 Mixed Independent school <br>GCSE: A8S 7.3, #4,065<br>A-level: APS 40.89, #270",South East
116581,12.2,40.81,PO5 3EQ,277,50.78808128,-1.09362475,"Portsmouth High School<br>3-18 Girls Independent school <br>GCSE: A8S 12.2, #3,936<br>A-level: APS 40.81, #277",South East
114657,30.3,40.73,BN27 3QH,280,50.86660614,0.20256404,"Bede's Senior School<br>13-19 Mixed Independent school <br>GCSE: A8S 30.3, #3,633<br>A-level: APS 40.73, #280",South East
101835,15.9,40.66,CR9 5BX,284,51.35760644,-0.06568727,"Royal Russell School<br>3-19 Mixed Independent school <br>GCSE: A8S 15.9, #3,858<br>A-level: APS 40.66, #284",Greater London
110109,44.7,40.62,RG4 6DX,288,51.47060756,-0.96845298,"Queen Anne's School<br>11-19 Girls Independent school <br>GCSE: A8S 44.7, #2,139<br>A-level: APS 40.62, #288",South East
114650,51.4,40.59,BN21 4JY,289,50.76256554,0.27975334,"Eastbourne College<br>12-19 Mixed Independent school <br>GCSE: A8S 51.4, #1,002<br>A-level: APS 40.59, #289",South East
100754,6.8,40.58,SE6 4TY,290,51.44381599,-0.02871945,"St Dunstan's College<br>3-18 Mixed Independent school <br>GCSE: A8S 6.8, #4,087<br>A-level: APS 40.58, #290",Greater London
100648,32.3,40.57,SW16 1AW,292,51.43528175,-0.13811591,"Streatham and Clapham High School<br>3-18 Girls Independent school <br>GCSE: A8S 32.3, #3,574<br>A-level: APS 40.57, #292",Greater London
117607,10.8,40.52,SG13 7NU,296,51.77926864,-0.03403473,"Haileybury and Imperial Service College<br>11-18 Mixed Independent school <br>GCSE: A8S 10.8, #3,961<br>A-level: APS 40.52, #296",South East
110151,15.5,40.43,RG4 6SU,301,51.47036688,-0.91783861,"Reading Blue Coat School<br>11-18 Mixed Independent school <br>GCSE: A8S 15.5, #3,869<br>A-level: APS 40.43, #301",South East
115429,33.6,40.01,CM15 8EE,321,51.62276465,0.3113309,"Brentwood School<br>3-19 Mixed Independent school <br>GCSE: A8S 33.6, #3,515<br>A-level: APS 40.01, #321",South East
116574,0.7,40.0,SO24 0LQ,323,51.03385885,-1.10941776,"Brockwood Park School<br>4-20 Mixed Independent school <br>GCSE: A8S 0.7, #4,444<br>A-level: APS 40.0, #323",South East
110545,23.1,39.95,HP15 6LP,329,51.66979299,-0.74650609,"Pipers Corner School<br>4-19 Girls Independent school <br>GCSE: A8S 23.1, #3,749<br>A-level: APS 39.95, #329",South East
110117,47.3,39.89,SL5 8BQ,337,51.41335849,-0.71000671,"Heathfield School<br>10-19 Girls Independent school <br>GCSE: A8S 47.3, #1,636<br>A-level: APS 39.89, #337",South East
136309,54.9,39.78,SE21 8SQ,341,51.43232113,-0.08499143,"Kingsdale Foundation School<br>11-18 Mixed Academy <br>GCSE: A8S 54.9, #582<br>A-level: APS 39.78, #341",Greater London
102936,54.4,39.77,TW1 4QJ,342,51.44241677,-0.33193053,"St Catherine's School<br>3-18 Girls Independent school <br>GCSE: A8S 54.4, #646<br>A-level: APS 39.77, #342",Greater London
102452,44.7,39.64,HA6 2YE,350,51.60985987,-0.42796514,"Northwood College for Girls<br>3-19 Girls Independent school <br>GCSE: A8S 44.7, #2,142<br>A-level: APS 39.64, #350",Greater London
126108,29.6,39.6,BN15 0RW,353,50.84552032,-0.30506293,"Lancing College<br>12-18 Mixed Independent school <br>GCSE: A8S 29.6, #3,648<br>A-level: APS 39.6, #353",South East
100857,53.4,39.58,SE15 2EB,354,51.4707431,-0.05631351,"The St Thomas the Apostle College<br>11-18 Boys Maintained school <br>GCSE: A8S 53.4, #737<br>A-level: APS 39.58, #354",Greater London
125387,32.8,39.57,RH7 6PH,356,51.17168484,0.00109714,"Lingfield College<br>2-19 Mixed Independent school <br>GCSE: A8S 32.8, #3,559<br>A-level: APS 39.57, #356",South East
109718,25.8,39.46,MK40 2TU,362,52.14146704,-0.46348818,"Bedford School<br>7-18 Boys Independent school <br>GCSE: A8S 25.8, #3,711<br>A-level: APS 39.46, #362",South East
117633,42.5,39.44,SG11 1DS,363,51.88036511,-0.00863101,"St Edmund's College<br>3-19 Mixed Independent school <br>GCSE: A8S 42.5, #2,556<br>A-level: APS 39.44, #363",South East
103110,11.8,39.13,E17 3PY,375,51.58557971,0.00934209,"Forest School<br>4-18 Mixed Independent school <br>GCSE: A8S 11.8, #3,944<br>A-level: APS 39.13, #375",Greater London
100537,6.2,39.11,W8 4PL,380,51.50271213,-0.18943191,"Ashbourne Independent School<br>13-21 Mixed Independent school <br>GCSE: A8S 6.2, #4,110<br>A-level: APS 39.11, #380",Greater London
110121,29.1,39.1,RG7 6AU,381,51.4490459,-1.13184038,"Bradfield College<br>13-18 Mixed Independent school <br>GCSE: A8S 29.1, #3,659<br>A-level: APS 39.1, #381",South East
138405,19.0,39.07,CT20 2NB,385,51.08127727,1.1642776,"Earlscliffe (Sussex Summer Schools Ltd)<br>14-19 Mixed Independent school <br>GCSE: A8S 19.0, #3,799<br>A-level: APS 39.07, #385",South East
100540,4.9,39.02,SW7 5AB,388,51.49343445,-0.17915373,"Mander Portman Woodward School<br>14-20 Mixed Independent school <br>GCSE: A8S 4.9, #4,159<br>A-level: APS 39.02, #388",Greater London
119001,34.5,39.0,CT2 9DT,389,51.29353776,1.05536681,"Kent College (Canterbury)<br>11-18 Mixed Independent school <br>GCSE: A8S 34.5, #3,464<br>A-level: APS 39.0, #389",South East
118946,17.9,38.81,TN2 4AX,396,51.16350974,0.32545694,"Kent College Pembury<br>3-19 Girls Independent school <br>GCSE: A8S 17.9, #3,814<br>A-level: APS 38.81, #396",South East
110544,49.2,38.47,SL9 8JQ,412,51.5933388,-0.55224568,"St Mary's School<br>3-18 Girls Independent school <br>GCSE: A8S 49.2, #1,297<br>A-level: APS 38.47, #412",South East
117578,51.7,38.46,HP4 3AH,413,51.75339164,-0.56416855,"Ashlyns School<br>11-18 Mixed Maintained school <br>GCSE: A8S 51.7, #962<br>A-level: APS 38.46, #413",South East
116537,40.5,38.38,GU34 2NG,416,51.16022679,-0.96672786,"Alton School<br>1-18 Mixed Independent school <br>GCSE: A8S 40.5, #2,877<br>A-level: APS 38.38, #416",South East
123277,30.7,38.36,OX7 6TH,418,51.9333562,-1.61196512,"Kingham Hill School<br>11-18 Mixed Independent school <br>GCSE: A8S 30.7, #3,621<br>A-level: APS 38.36, #418",South East
118958,22.4,38.3,ME17 3HL,420,51.21456048,0.59354731,"Sutton Valence School<br>3-19 Mixed Independent school <br>GCSE: A8S 22.4, #3,758<br>A-level: APS 38.3, #420",South East
100756,50.5,38.26,SE3 7AG,422,51.47751984,0.01580661,"Blackheath High School<br>3-18 Girls Independent school <br>GCSE: A8S 50.5, #1,121<br>A-level: APS 38.26, #422",Greater London
136643,54.8,38.26,GU30 7NY,421,51.07880545,-0.8068827,"Bohunt School<br>11-19 Mixed Academy <br>GCSE: A8S 54.8, #590<br>A-level: APS 38.26, #421",South East
116527,9.0,38.19,GU32 2DG,430,51.02076615,-0.94219739,"Bedales School<br>3-19 Mixed Independent school <br>GCSE: A8S 9.0, #4,006<br>A-level: APS 38.19, #430",South East
138058,49.2,38.17,HP15 6SP,435,51.66565051,-0.69796412,"Holmer Green Senior School<br>11-18 Mixed Academy <br>GCSE: A8S 49.2, #1,296<br>A-level: APS 38.17, #435",South East
126107,7.8,38.16,RH13 0LJ,437,51.04327456,-0.36387714,"Christ's Hospital<br>11-18 Mixed Independent school <br>GCSE: A8S 7.8, #4,045<br>A-level: APS 38.16, #437",South East
123283,15.3,38.06,OX29 7PU,445,51.75300422,-1.46384739,"Cokethorpe School<br>4-18 Mixed Independent school <br>GCSE: A8S 15.3, #3,875<br>A-level: APS 38.06, #445",South East
130427,,38.03,N12 9EY,448,51.61147998,-0.16877112,"Woodhouse College<br>16+ Mixed College <br>A-level: APS 38.03, #448",Greater London
118937,39.1,38.02,TN24 8PB,449,51.14968398,0.87847353,"Ashford School<br>0-18 Mixed Independent school <br>GCSE: A8S 39.1, #3,061<br>A-level: APS 38.02, #449",South East
137357,53.2,38.01,OX10 8HH,450,51.60553207,-1.1273004,"Wallingford School<br>11-18 Mixed Academy <br>GCSE: A8S 53.2, #769<br>A-level: APS 38.01, #450",South East
137791,47.2,37.79,PO12 2QP,476,50.78673178,-1.16458332,"Bay House School<br>11-18 Mixed Academy <br>GCSE: A8S 47.2, #1,674<br>A-level: APS 37.79, #476",South East
125402,50.4,37.76,RH5 6ST,478,51.24786855,-0.39748104,"St Teresa's School<br>4-18 Girls Independent school <br>GCSE: A8S 50.4, #1,134<br>A-level: APS 37.76, #478",South East
130847,,37.69,RH12 2EJ,481,51.07135761,-0.32436113,"The College of Richard Collyer In Horsham<br>16+ Mixed College <br>A-level: APS 37.69, #481",South East
136906,54.4,37.64,GU1 1XX,484,51.2538494,-0.54788484,"George Abbot School<br>11-18 Mixed Academy <br>GCSE: A8S 54.4, #640<br>A-level: APS 37.64, #484",South East
102679,54.9,37.64,SW20 9AD,485,51.40831941,-0.20782904,"Rutlish School<br>11-19 Boys Maintained school <br>GCSE: A8S 54.9, #586<br>A-level: APS 37.64, #485",Greater London
125322,34.4,37.61,GU7 2RH,488,51.20684538,-0.64066926,"Prior's Field School<br>11-19 Girls Independent school <br>GCSE: A8S 34.4, #3,466<br>A-level: APS 37.61, #488",South East
123298,33.6,37.61,OX14 3PS,487,51.67598599,-1.27625625,"Our Lady's Abingdon<br>3-19 Mixed Independent school <br>GCSE: A8S 33.6, #3,518<br>A-level: APS 37.61, #487",South East
102247,17.9,37.58,HA2 0HN,490,51.57114753,-0.34364404,"The John Lyon School<br>11-18 Boys Independent school <br>GCSE: A8S 17.9, #3,813<br>A-level: APS 37.58, #490",Greater London
140472,55.5,37.43,PO19 3HP,499,50.83878543,-0.79807186,"Bishop Luffa School, Chichester<br>11-18 Mixed Academy <br>GCSE: A8S 55.5, #541<br>A-level: APS 37.43, #499",South East
130708,,37.38,SO22 6RX,506,51.07141498,-1.32182424,"Peter Symonds College<br>16+ Mixed College <br>A-level: APS 37.38, #506",South East
137919,53.2,37.34,OX29 4AP,509,51.78218798,-1.38101827,"Bartholomew School<br>11-18 Mixed Academy <br>GCSE: A8S 53.2, #765<br>A-level: APS 37.34, #509",South East
141095,,37.25,E3 3TA,512,51.53834218,0.00406031,"East London Arts & Music<br>16-19 Mixed College <br>A-level: APS 37.25, #512",Greater London
