URN,ATT8SCR,TALLPPE_ALEV_1618,PCODE,Best Rank,Latitude,Longitude,Info,Region
134452,61.1,,ME17 4HT,292,51.22901767,0.52093271,"OneSchool Global UK - Maidstone Campus<br>7-18 Mixed Independent school <br>GCSE: A8S 61.1, #292",South East
136305,61.1,33.8,ME10 4PT,293,51.3336951,0.73730954,"Highsted Grammar School<br>11-18 Girls Academy <br>GCSE: A8S 61.1, #293<br>A-level: APS 33.8, #1,260",South East
110567,61.1,,MK14 6DP,294,52.06112679,-0.76462398,"The Webber Independent School<br>0-16 Mixed Independent school <br>GCSE: A8S 61.1, #294",South East
103531,61.0,39.91,B16 9SL,298,52.47557528,-1.94075101,"St Paul's School for Girls<br>11-18 Girls Maintained school <br>GCSE: A8S 61.0, #298<br>A-level: APS 39.91, #427",Midlands
145455,61.0,38.37,S11 7LH,300,53.35760301,-1.5225297,"High Storrs School<br>11-18 Mixed Academy <br>GCSE: A8S 61.0, #300<br>A-level: APS 38.37, #583",Midlands
138834,61.0,35.0,CM14 4EX,299,51.6178207,0.30436233,"Brentwood Ursuline Convent High School<br>11-18 Girls Academy <br>GCSE: A8S 61.0, #299<br>A-level: APS 35.0, #1,059",South East
125351,61.0,,KT22 8TJ,297,51.29986957,-0.3133314,"Downsend School<br>7-16 Mixed Independent school <br>GCSE: A8S 61.0, #297",Greater London
115409,61.0,,CO3 3HD,295,51.88661387,0.89036946,"Colchester Prep & High School<br>2-16 Mixed Independent school <br>GCSE: A8S 61.0, #295",Midlands
137353,61.0,41.83,W1U 5BA,296,51.5222113,-0.15214491,"The St Marylebone CofE School<br>11-18 Girls Academy <br>GCSE: A8S 61.0, #296<br>A-level: APS 41.83, #310",Greater London
137935,60.9,35.87,W6 7DG,301,51.49358141,-0.22333093,"Sacred Heart High School<br>11-19 Girls Academy <br>GCSE: A8S 60.9, #301<br>A-level: APS 35.87, #925",Greater London
135747,60.9,43.68,EN4 9GE,221,51.65527764,-0.16966618,"JCoSS<br>11-19 Mixed Maintained school <br>GCSE: A8S 60.9, #302<br>A-level: APS 43.68, #221",Greater London
107786,60.8,,HD1 4QX,303,53.64763839,-1.81371079,"Huddersfield Grammar School<br>3-16 Mixed Independent school <br>GCSE: A8S 60.8, #303",North England
145878,60.8,,B8 3DT,304,52.48739549,-1.84149354,"Eden Boys' Leadership Academy, Birmingham East<br>11-18 Boys Academy <br>GCSE: A8S 60.8, #304",Midlands
110910,60.8,35.25,PE3 6AP,305,52.57385825,-0.26010944,"The Peterborough School<br>4-20 Mixed Independent school <br>GCSE: A8S 60.8, #305<br>A-level: APS 35.25, #1,013",Midlands
138266,60.8,36.13,TW13 4AB,306,51.44316379,-0.41159313,"Reach Academy Feltham<br>2-19 Mixed Academy <br>GCSE: A8S 60.8, #306<br>A-level: APS 36.13, #883",Greater London
102683,60.7,36.38,SW20 8HA,307,51.41504906,-0.22279564,"Ursuline High School Wimbledon<br>11-18 Girls Maintained school <br>GCSE: A8S 60.7, #307<br>A-level: APS 36.38, #850",Greater London
137843,60.7,44.12,SK8 7JY,200,53.36424343,-2.18655216,"Cheadle Hulme High School<br>11-18 Mixed Academy <br>GCSE: A8S 60.7, #308<br>A-level: APS 44.12, #200",North England
140008,60.7,,BH10 4EX,309,50.74756556,-1.88976465,"Glenmoor Academy<br>11-16 Girls Academy <br>GCSE: A8S 60.7, #309",South West
104730,60.7,,L7 3HL,310,53.40271791,-2.95367469,"Christian Fellowship School<br>4-16 Mixed Independent school <br>GCSE: A8S 60.7, #310",North England
141716,60.6,,SE9 2SU,311,51.44829761,0.0615672,"St Thomas More Catholic Comprehensive School<br>11-16 Mixed Academy <br>GCSE: A8S 60.6, #311",Greater London
121752,60.6,,YO61 2RW,312,54.15120945,-1.35717873,"Cundall Manor School<br>2-16 Mixed Independent school <br>GCSE: A8S 60.6, #312",North England
142560,60.6,38.15,HA3 0NB,313,51.58368512,-0.30473505,"St Gregory's Catholic Science College<br>11-18 Mixed Academy <br>GCSE: A8S 60.6, #313<br>A-level: APS 38.15, #608",Greater London
136315,60.5,35.91,LN13 9HY,315,53.25849436,0.17067481,"Queen Elizabeth's Grammar Alford - A Selective Academy<br>11-18 Mixed Academy <br>GCSE: A8S 60.5, #315<br>A-level: APS 35.91, #918",Midlands
102679,60.5,36.68,SW20 9AD,316,51.40831941,-0.20782904,"Rutlish School<br>11-19 Boys Maintained school <br>GCSE: A8S 60.5, #316<br>A-level: APS 36.68, #806",Greater London
113608,60.5,47.94,EX1 1SJ,78,50.72271983,-3.52105532,"The Maynard School<br>4-19 Girls Independent school <br>GCSE: A8S 60.5, #314<br>A-level: APS 47.94, #78",South West
114634,60.4,32.84,BN7 1XS,317,50.87231233,0.00475057,"Lewes Old Grammar School<br>3-19 Mixed Independent school <br>GCSE: A8S 60.4, #317<br>A-level: APS 32.84, #1,392",South East
110162,60.4,,SL3 7LU,318,51.50166185,-0.58525292,"Long Close School<br>2-16 Mixed Independent school <br>GCSE: A8S 60.4, #318",South East
138267,60.2,41.27,SW11 6BF,319,51.45612514,-0.16825898,"Ark Bolingbroke Academy<br>11-18 Mixed Academy <br>GCSE: A8S 60.2, #319<br>A-level: APS 41.27, #337",Greater London
117577,60.2,35.7,CM23 4SH,320,51.84961899,0.1537332,"The Bishop's Stortford High School<br>11-18 Boys Maintained school <br>GCSE: A8S 60.2, #320<br>A-level: APS 35.7, #950",South East
108420,60.1,37.57,NE11 0AN,321,54.93837798,-1.64178519,"Emmanuel College<br>11-18 Mixed Independent school <br>GCSE: A8S 60.1, #321<br>A-level: APS 37.57, #687",North England
113017,60.1,42.23,DE23 3DT,289,52.90405178,-1.5158839,"Derby High School<br>3-18 Mixed Independent school <br>GCSE: A8S 60.1, #322<br>A-level: APS 42.23, #289",Midlands
103103,60.0,,E17 9RZ,325,51.58529296,-0.01393956,"Walthamstow School for Girls<br>11-16 Girls Maintained school <br>GCSE: A8S 60.0, #325",Greater London
116507,60.0,,SO16 3DQ,324,50.94610711,-1.38243893,"Saint George Catholic Voluntary Aided College Southampton<br>11-16 Mixed Maintained school <br>GCSE: A8S 60.0, #324",South East
139811,60.0,,SE19 1RS,323,51.42126327,-0.09568005,"The Cedars School<br>11-19 Boys Independent school <br>GCSE: A8S 60.0, #323",Greater London
136309,59.9,42.79,SE21 8SQ,262,51.43232113,-0.08499143,"Kingsdale Foundation School<br>11-19 Mixed Academy <br>GCSE: A8S 59.9, #326<br>A-level: APS 42.79, #262",Greater London
136308,59.9,38.75,N14 5RJ,327,51.63014953,-0.13290745,"Ashmole Academy<br>11-18 Mixed Academy <br>GCSE: A8S 59.9, #327<br>A-level: APS 38.75, #541",Greater London
136669,59.9,50.76,E6 3SQ,34,51.52257771,0.04208722,"Brampton Manor Academy<br>11-18 Mixed Academy <br>GCSE: A8S 59.9, #328<br>A-level: APS 50.76, #34",Greater London
116575,59.9,,GU31 5RN,329,50.95404531,-0.9358817,"Ditcham Park School<br>2-16 Mixed Independent school <br>GCSE: A8S 59.9, #329",South East
136715,59.9,,SO53 2DW,330,50.99440148,-1.36311707,"Thornden School<br>11-16 Mixed Academy <br>GCSE: A8S 59.9, #330",South East
118806,59.9,35.01,CT16 2PZ,331,51.13371605,1.30738452,"Dover Grammar School for Girls<br>11-18 Girls Maintained school <br>GCSE: A8S 59.9, #331<br>A-level: APS 35.01, #1,056",South East
135507,59.8,35.68,N12 9HB,335,51.61264777,-0.1681175,"Wren Academy Finchley<br>4-18 Mixed Academy <br>GCSE: A8S 59.8, #335<br>A-level: APS 35.68, #953",Greater London
116407,59.8,,SO22 5AZ,334,51.0681097,-1.33032183,"The Westgate School<br>4-16 Mixed Maintained school <br>GCSE: A8S 59.8, #334",South East
101680,59.8,34.47,BR7 5ES,332,51.41839204,0.0494912,"Babington House School<br>3-18 Mixed Independent school <br>GCSE: A8S 59.8, #332<br>A-level: APS 34.47, #1,144",Greater London
113028,59.8,29.25,DE23 4BX,333,52.89488439,-1.52750599,"Derby Grammar School<br>4-18 Mixed Independent school <br>GCSE: A8S 59.8, #333<br>A-level: APS 29.25, #1,892",Midlands
110128,59.7,33.78,RG20 9BD,336,51.37722523,-1.31639113,"St Gabriel's School<br>0-18 Mixed Independent school <br>GCSE: A8S 59.7, #336<br>A-level: APS 33.78, #1,262",South East
101946,59.7,47.2,W5 2JL,99,51.52374599,-0.29261898,"St Augustine's Priory<br>2-18 Girls Independent school <br>GCSE: A8S 59.7, #337<br>A-level: APS 47.2, #99",Greater London
138732,59.7,36.56,WA13 0RB,338,53.37924368,-2.4593527,"Lymm High School<br>11-18 Mixed Academy <br>GCSE: A8S 59.7, #338<br>A-level: APS 36.56, #823",North England
136776,59.7,39.97,CB11 4UH,339,52.01714789,0.23152422,"Saffron Walden County High School<br>11-18 Mixed Academy <br>GCSE: A8S 59.7, #339<br>A-level: APS 39.97, #421",Midlands
136357,59.6,34.18,LA6 2HJ,340,54.20172595,-2.60384036,"Queen Elizabeth School<br>11-18 Mixed Academy <br>GCSE: A8S 59.6, #340<br>A-level: APS 34.18, #1,189",North England
136333,59.6,39.51,B93 0PT,341,52.3852031,-1.73828789,"Arden<br>11-18 Mixed Academy <br>GCSE: A8S 59.6, #341<br>A-level: APS 39.51, #460",Midlands
138108,59.5,,CV13 0JT,343,52.62473366,-1.40491856,"The Market Bosworth School<br>11-16 Mixed Academy <br>GCSE: A8S 59.5, #343",Midlands
136973,59.5,40.3,AL5 3AE,342,51.82004419,-0.37267526,"Roundwood Park School<br>11-18 Mixed Academy <br>GCSE: A8S 59.5, #342<br>A-level: APS 40.3, #399",South East
149632,59.4,37.87,W8 7AF,344,51.50488935,-0.20059941,"Holland Park School<br>11-18 Mixed Academy <br>GCSE: A8S 59.4, #344<br>A-level: APS 37.87, #648",Greater London
137299,59.4,35.97,KT3 5PE,345,51.38495516,-0.26571158,"Richard Challoner School<br>11-18 Boys Academy <br>GCSE: A8S 59.4, #345<br>A-level: APS 35.97, #909",Greater London
138470,59.4,39.51,S41 8AG,346,53.25327844,-1.45311106,"St Mary's Catholic High School, A Catholic Voluntary Academy<br>11-18 Mixed Academy <br>GCSE: A8S 59.4, #346<br>A-level: APS 39.51, #459",Midlands
141970,59.4,,SL1 4AA,347,51.51373104,-0.61930791,"Eden Girls' School, Slough<br>11-18 Girls Academy <br>GCSE: A8S 59.4, #347",South East
137442,59.4,38.84,E5 0RB,348,51.55472557,-0.05195555,"Clapton Girls' Academy<br>11-19 Girls Academy <br>GCSE: A8S 59.4, #348<br>A-level: APS 38.84, #529",Greater London
117650,59.3,,AL5 4DU,351,51.82933205,-0.36418455,"The King's School<br>4-16 Mixed Independent school <br>GCSE: A8S 59.3, #351",South East
102857,59.3,36.24,IG2 6HX,356,51.57426692,0.06680054,"Valentines High School<br>11-18 Mixed Maintained school <br>GCSE: A8S 59.3, #356<br>A-level: APS 36.24, #869",Greater London
119759,59.3,,PR3 5JJ,354,53.80746388,-2.72677535,"Broughton High School<br>11-16 Mixed Maintained school <br>GCSE: A8S 59.3, #354",North England
105745,59.3,37.76,OL8 4BX,355,53.52949841,-2.12257554,"Hulme Grammar School<br>2-18 Mixed Independent school <br>GCSE: A8S 59.3, #355<br>A-level: APS 37.76, #661",North England
116478,59.3,,RG22 6SR,350,51.2565596,-1.1228468,"Bishop Challoner Catholic Secondary School<br>11-16 Mixed Maintained school <br>GCSE: A8S 59.3, #350",South East
136898,59.3,31.4,DY8 2XS,353,52.42390164,-2.14897538,"Haybridge High School and Sixth Form<br>11-18 Mixed Academy <br>GCSE: A8S 59.3, #353<br>A-level: APS 31.4, #1,619",Midlands
134314,59.3,38.87,N7 8PG,352,51.54735461,-0.10978949,"St Mary Magdalene Academy<br>4-19 Mixed Academy <br>GCSE: A8S 59.3, #352<br>A-level: APS 38.87, #522",Greater London
137296,59.3,,PR26 9HH,349,53.6617712,-2.76747148,"Bishop Rawstorne Church of England Academy<br>11-16 Mixed Academy <br>GCSE: A8S 59.3, #349",North England
138459,59.2,35.4,KT3 5AR,357,51.39791672,-0.26167087,"The Holy Cross School<br>11-18 Girls Academy <br>GCSE: A8S 59.2, #357<br>A-level: APS 35.4, #987",Greater London
103566,59.2,37.67,B15 2UR,358,52.46110349,-1.91502927,"Priory School<br>0-18 Mixed Independent school <br>GCSE: A8S 59.2, #358<br>A-level: APS 37.67, #673",Midlands
123627,59.1,40.43,TF3 4NW,359,52.67746844,-2.45820815,"Thomas Telford School<br>11-18 Mixed Independent school <br>GCSE: A8S 59.1, #359<br>A-level: APS 40.43, #390",Midlands
141520,59.1,,SG18 0EP,360,52.10361962,-0.2365392,"OneSchool Global UK - Biggleswade Campus<br>7-18 Mixed Independent school <br>GCSE: A8S 59.1, #360",South East
137133,59.1,35.53,OL1 3SQ,361,53.54605153,-2.10742586,"The Blue Coat CofE School<br>11-18 Mixed Academy <br>GCSE: A8S 59.1, #361<br>A-level: APS 35.53, #969",North England
103870,59.0,32.2,DY8 1QX,362,52.4507607,-2.14423919,"Old Swinford Hospital<br>11-18 Mixed Maintained school <br>GCSE: A8S 59.0, #362<br>A-level: APS 32.2, #1,491",Midlands
133599,59.0,,N16 6UB,363,51.57352155,-0.06834074,"Yesodey Hatorah Senior Girls School<br>11-16 Girls Maintained school <br>GCSE: A8S 59.0, #363",Greater London
140188,59.0,,NR9 3DB,364,52.59960536,1.18338093,"Hethersett Academy<br>11-16 Mixed Academy <br>GCSE: A8S 59.0, #364",Midlands
137028,59.0,38.06,HA5 5RP,365,51.59071071,-0.36512099,"Nower Hill High School<br>11-18 Mixed Academy <br>GCSE: A8S 59.0, #365<br>A-level: APS 38.06, #620",Greater London
138855,59.0,38.89,BS6 7EH,366,51.47278353,-2.60376204,"Redland Green School<br>11-18 Mixed Academy <br>GCSE: A8S 59.0, #366<br>A-level: APS 38.89, #519",South West
137985,58.9,37.66,SG12 9NX,369,51.80299092,-0.03082717,"Presdales School<br>11-18 Girls Academy <br>GCSE: A8S 58.9, #369<br>A-level: APS 37.66, #674",South East
140081,58.9,35.43,NE7 7PE,371,55.00720588,-1.59386369,"St Mary's Catholic School<br>11-18 Mixed Academy <br>GCSE: A8S 58.9, #371<br>A-level: APS 35.43, #983",North England
137120,58.9,,LE2 4FU,370,52.60323607,-1.06013532,"Manor High School<br>11-16 Mixed Academy <br>GCSE: A8S 58.9, #370",Midlands
116505,58.9,,PO1 1RX,367,50.79876675,-1.0858121,"St Edmund's Catholic School<br>11-16 Mixed Maintained school <br>GCSE: A8S 58.9, #367",South East
136893,58.9,,PR7 1RS,368,53.66078877,-2.63620608,"St Michael's Church of England High School<br>11-16 Mixed Academy <br>GCSE: A8S 58.9, #368",North England
145416,58.8,,SL1 6FE,372,51.52234116,-0.65058518,"Al-Madani Independent Grammar School<br>11-16 Boys Independent school <br>GCSE: A8S 58.8, #372",South East
138729,58.8,36.71,ST10 1LH,373,52.98102223,-1.99057387,"Painsley Catholic College<br>11-18 Mixed Academy <br>GCSE: A8S 58.8, #373<br>A-level: APS 36.71, #801",Midlands
137339,58.8,39.43,AL3 6DB,374,51.77022353,-0.33192984,"St Albans Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 58.8, #374<br>A-level: APS 39.43, #469",South East
139304,58.8,34.19,PE11 2XH,375,52.78358369,-0.15338723,"Spalding Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 58.8, #375<br>A-level: APS 34.19, #1,186",Midlands
138490,58.8,40.76,OX11 7AJ,370,51.60729889,-1.25320319,"Didcot Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 58.8, #376<br>A-level: APS 40.76, #370",South East
139140,58.8,30.85,PE21 9PF,377,52.98855176,-0.01052646,"Boston High School<br>11-18 Girls Academy <br>GCSE: A8S 58.8, #377<br>A-level: APS 30.85, #1,701",Midlands
137633,58.7,38.61,UB8 3RF,381,51.53250537,-0.4596406,"Bishopshalt School<br>11-18 Mixed Academy <br>GCSE: A8S 58.7, #381<br>A-level: APS 38.61, #556",Greater London
142314,58.7,40.82,KT13 8UZ,365,51.36466297,-0.46517766,"Heathside School<br>11-18 Mixed Academy <br>GCSE: A8S 58.7, #382<br>A-level: APS 40.82, #365",Greater London
136310,58.7,39.59,B91 3PD,378,52.40455902,-1.79301666,"Tudor Grange Academy, Solihull<br>11-18 Mixed Academy <br>GCSE: A8S 58.7, #378<br>A-level: APS 39.59, #453",Midlands
137086,58.7,37.44,NN15 6BJ,380,52.38565621,-0.72736562,"Bishop Stopford School<br>11-18 Mixed Academy <br>GCSE: A8S 58.7, #380<br>A-level: APS 37.44, #706",Midlands
132797,58.7,,E1 2HX,379,51.5161522,-0.05658529,"London Islamic School<br>11-16 Boys Independent school <br>GCSE: A8S 58.7, #379",Greater London
137131,58.6,28.91,EN5 5RR,383,51.65176732,-0.19676805,"Queen Elizabeth's Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 58.6, #383<br>A-level: APS 28.91, #1,932",Greater London
107769,58.6,,HD9 7SE,384,53.58276056,-1.77141567,"Holmfirth High School<br>11-16 Mixed Maintained school <br>GCSE: A8S 58.6, #384",North England
137826,58.6,,CB24 9LX,385,52.24770759,0.11698887,"Impington Village College<br>11-18 Mixed Academy <br>GCSE: A8S 58.6, #385",Midlands
137178,58.5,33.5,HA7 3JW,387,51.61731702,-0.33235678,"Bentley Wood High School<br>11-18 Girls Academy <br>GCSE: A8S 58.5, #387<br>A-level: APS 33.5, #1,301",Greater London
136474,58.5,40.28,GL53 8QF,386,51.88135226,-2.04419705,"Balcarras School<br>11-18 Mixed Academy <br>GCSE: A8S 58.5, #386<br>A-level: APS 40.28, #401",South West
141617,58.4,,SW6 3ED,388,51.46782167,-0.19650036,"The Hurlingham Academy<br>11-16 Mixed Academy <br>GCSE: A8S 58.4, #388",Greater London
137829,58.4,34.17,HA6 1QN,389,51.60255747,-0.40722165,"Northwood School<br>11-18 Mixed Academy <br>GCSE: A8S 58.4, #389<br>A-level: APS 34.17, #1,199",Greater London
114612,58.4,,TN40 1SE,390,50.84306358,0.48870315,"St Richard's Catholic College<br>11-16 Mixed Maintained school <br>GCSE: A8S 58.4, #390",South East
101934,58.4,38.78,UB6 9AW,391,51.52522435,-0.35199948,"The Cardinal Wiseman Catholic School<br>11-18 Mixed Maintained school <br>GCSE: A8S 58.4, #391<br>A-level: APS 38.78, #537",Greater London
143924,58.3,,EN2 8GH,392,51.66549542,-0.10020547,"Wren Academy Enfield<br>11-18 Mixed Academy <br>GCSE: A8S 58.3, #392",Greater London
136505,58.3,39.13,DE56 4GS,393,52.98581443,-1.49101923,"The Ecclesbourne School<br>11-18 Mixed Academy <br>GCSE: A8S 58.3, #393<br>A-level: APS 39.13, #494",Midlands
137970,58.3,40.32,OX2 7EE,394,51.77561574,-1.25821242,"The Cherwell School<br>11-18 Mixed Academy <br>GCSE: A8S 58.3, #394<br>A-level: APS 40.32, #397",South East
145860,58.3,35.66,SW19 2JY,395,51.41363315,-0.1873011,"Harris Academy Wimbledon<br>11-19 Mixed Academy <br>GCSE: A8S 58.3, #395<br>A-level: APS 35.66, #955",Greater London
117612,58.3,35.31,SG6 3JZ,396,51.96812382,-0.22654627,"St Christopher School<br>2-18 Mixed Independent school <br>GCSE: A8S 58.3, #396<br>A-level: APS 35.31, #1,002",South East
138106,58.3,33.14,AL1 3RQ,397,51.75286985,-0.32946937,"Loreto College<br>11-18 Girls Academy <br>GCSE: A8S 58.3, #397<br>A-level: APS 33.14, #1,360",South East
137379,58.3,35.07,BR3 1QR,398,51.41620121,-0.04119699,"Harris Girls Academy Bromley<br>11-18 Girls Academy <br>GCSE: A8S 58.3, #398<br>A-level: APS 35.07, #1,043",Greater London
136863,58.3,37.03,CM2 9ES,399,51.71855863,0.47044963,"Moulsham High School<br>11-18 Mixed Academy <br>GCSE: A8S 58.3, #399<br>A-level: APS 37.03, #755",South East
136299,58.2,40.07,NN1 5RT,406,52.23923077,-0.86753781,"Northampton School for Boys<br>11-18 Boys Academy <br>GCSE: A8S 58.2, #406<br>A-level: APS 40.07, #413",Midlands
136600,58.2,39.18,RM14 3HS,403,51.55627584,0.26023544,"The Coopers' Company and Coborn School<br>11-18 Mixed Academy <br>GCSE: A8S 58.2, #403<br>A-level: APS 39.18, #488",Greater London
136906,58.2,37.45,GU1 1XX,404,51.2538494,-0.54788484,"George Abbot School<br>11-18 Mixed Academy <br>GCSE: A8S 58.2, #404<br>A-level: APS 37.45, #701",South East
134480,58.2,,CO6 4RW,405,51.99270709,0.88579539,"OneSchool Global UK Colchester Campus<br>7-18 Mixed Independent school <br>GCSE: A8S 58.2, #405",Midlands
144745,58.2,,M8 8DT,402,53.49837346,-2.23047894,"Eden Girls' Leadership Academy, Manchester<br>11-18 Girls Academy <br>GCSE: A8S 58.2, #402",North England
144502,58.2,36.79,N20 8AZ,400,51.63889143,-0.2003571,"The Totteridge Academy<br>11-18 Mixed Academy <br>GCSE: A8S 58.2, #400<br>A-level: APS 36.79, #794",Greater London
143706,58.2,37.43,SM2 5RD,401,51.34717048,-0.19328482,"Harris Academy Sutton<br>11-19 Mixed Academy <br>GCSE: A8S 58.2, #401<br>A-level: APS 37.43, #708",Greater London
143369,58.1,41.59,GU22 9AL,326,51.30832413,-0.5490655,"St John the Baptist Catholic Comprehensive School, Woking<br>11-18 Mixed Academy <br>GCSE: A8S 58.1, #407<br>A-level: APS 41.59, #326",South East
138482,58.1,39.74,NG2 7BW,408,52.91538976,-1.1244709,"Rushcliffe Spencer Academy<br>11-18 Mixed Academy <br>GCSE: A8S 58.1, #408<br>A-level: APS 39.74, #439",Midlands
116518,58.1,,GU52 0RF,409,51.25013444,-0.85297912,"St Nicholas' School<br>3-16 Girls Independent school <br>GCSE: A8S 58.1, #409",South East
102156,58.1,37.76,N10 1NE,410,51.59285605,-0.15095378,"Fortismere School<br>11-18 Mixed Maintained school <br>GCSE: A8S 58.1, #410<br>A-level: APS 37.76, #660",Greater London
131388,58.1,,E1 2ND,411,51.5126776,-0.05854921,"Jamiatul Ummah School<br>11-16 Boys Independent school <br>GCSE: A8S 58.1, #411",Greater London
143274,58.1,,E7 9BB,412,51.54975688,0.02325486,"Forest Gate Community School<br>11-16 Mixed Academy <br>GCSE: A8S 58.1, #412",Greater London
108095,58.0,,LS6 4QE,417,53.83876591,-1.56025591,"Cardinal Heenan Catholic High School<br>11-16 Mixed Maintained school <br>GCSE: A8S 58.0, #417",North England
137976,58.0,,RG8 0RA,420,51.53297367,-1.06825147,"Langtree School<br>11-16 Mixed Academy <br>GCSE: A8S 58.0, #420",South East
134467,58.0,,RG2 0LU,419,51.43686133,-0.96954397,"OneSchool Global Reading Senior Campus<br>7-18 Mixed Independent school <br>GCSE: A8S 58.0, #419",South East
137213,58.0,35.83,NG34 7DD,418,53.00266647,-0.41089748,"Carre's Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 58.0, #418<br>A-level: APS 35.83, #931",Midlands
100528,58.0,36.27,TW15 3DZ,414,51.43853989,-0.46824146,"St James Senior Boys' School<br>11-18 Boys Independent school <br>GCSE: A8S 58.0, #414<br>A-level: APS 36.27, #867",Greater London
138069,58.0,39.5,S10 5RG,416,53.37526721,-1.520634,"Tapton School<br>11-18 Mixed Academy <br>GCSE: A8S 58.0, #416<br>A-level: APS 39.5, #461",Midlands
150937,58.0,37.1,SE16 4UN,415,51.49971344,-0.06745723,"St Michael's Catholic College<br>11-18 Mixed Academy <br>GCSE: A8S 58.0, #415<br>A-level: APS 37.1, #746",Greater London
138960,58.0,36.71,SE5 0RP,413,51.4751385,-0.09728225,"Sacred Heart Catholic School<br>11-18 Mixed Academy <br>GCSE: A8S 58.0, #413<br>A-level: APS 36.71, #800",Greater London
117578,57.9,37.59,HP4 3AH,425,51.75339164,-0.56416855,"Ashlyns School<br>11-18 Mixed Maintained school <br>GCSE: A8S 57.9, #425<br>A-level: APS 37.59, #684",South East
125278,57.9,37.0,RH1 2LQ,427,51.25012867,-0.17466477,"St Bede's School<br>11-18 Mixed Maintained school <br>GCSE: A8S 57.9, #427<br>A-level: APS 37.0, #760",South East
100459,57.9,36.0,N6 5LY,426,51.56976861,-0.13875914,"St Aloysius RC College<br>11-19 Boys Maintained school <br>GCSE: A8S 57.9, #426<br>A-level: APS 36.0, #907",Greater London
137895,57.9,37.08,SG1 4AE,422,51.91967527,-0.21350995,"The Saint John Henry Newman Catholic School<br>11-18 Mixed Academy <br>GCSE: A8S 57.9, #422<br>A-level: APS 37.08, #750",South East
137837,57.9,36.98,CT20 3RB,424,51.07677346,1.15119071,"The Folkestone School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 57.9, #424<br>A-level: APS 36.98, #766",South East
114614,57.9,53.27,BN2 0AL,7,50.82054442,-0.12223688,"Brighton College<br>11-19 Mixed Independent school <br>GCSE: A8S 57.9, #423<br>A-level: APS 53.27, #7",South East
146245,57.9,,HA3 7AY,421,51.59950325,-0.33618647,"The Sacred Heart Language College<br>11-16 Girls Academy <br>GCSE: A8S 57.9, #421",Greater London
116468,57.8,,SO22 5PN,428,51.058804,-1.34649499,"Kings' School<br>11-16 Mixed Maintained school <br>GCSE: A8S 57.8, #428",South East
137288,57.8,38.68,SG4 9RS,429,51.94794423,-0.26939649,"Hitchin Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 57.8, #429<br>A-level: APS 38.68, #552",South East
146907,57.8,37.3,WS13 7EW,430,52.69456593,-1.84709117,"The Friary School<br>11-18 Mixed Academy <br>GCSE: A8S 57.8, #430<br>A-level: APS 37.3, #725",Midlands
143583,57.7,38.91,DH1 4NG,431,54.78353106,-1.58678902,"St Leonard's Catholic School, Durham<br>11-18 Mixed Academy <br>GCSE: A8S 57.7, #431<br>A-level: APS 38.91, #514",North England
136800,57.7,39.44,SM1 3DY,432,51.37642887,-0.1831382,"Greenshaw High School<br>11-18 Mixed Academy <br>GCSE: A8S 57.7, #432<br>A-level: APS 39.44, #468",Greater London
100638,57.7,40.48,SW16 2HY,389,51.42497185,-0.11871337,"Bishop Thomas Grant Catholic Secondary School<br>11-19 Mixed Maintained school <br>GCSE: A8S 57.7, #433<br>A-level: APS 40.48, #389",Greater London
137561,57.6,,LE5 3LD,434,52.63930852,-1.1013031,"The Imam Muhammad Adam Institute School<br>5-16 Mixed Independent school <br>GCSE: A8S 57.6, #434",Midlands
148499,57.6,29.34,CM23 2NQ,435,51.87044669,0.15368221,"St Mary's Catholic School<br>11-18 Mixed Academy <br>GCSE: A8S 57.6, #435<br>A-level: APS 29.34, #1,886",South East
136877,57.5,39.94,WD23 2TY,425,51.65849603,-0.36901356,"Queens' School<br>11-18 Mixed Academy <br>GCSE: A8S 57.5, #436<br>A-level: APS 39.94, #425",Greater London
104266,57.5,,WS1 2QG,437,52.58791559,-1.97012086,"Hydesville Tower School<br>2-16 Mixed Independent school <br>GCSE: A8S 57.5, #437",Midlands
137060,57.5,32.36,KT6 7EY,438,51.37466741,-0.29574217,"Tolworth Girls' School and Sixth Form<br>11-18 Girls Academy <br>GCSE: A8S 57.5, #438<br>A-level: APS 32.36, #1,464",Greater London
147894,57.5,,DH9 8AY,439,54.87720304,-1.70681695,"Tanfield School<br>11-16 Mixed Academy <br>GCSE: A8S 57.5, #439",North England
134805,57.4,,LU3 1RF,442,51.89494841,-0.43848051,"Jamiatul Uloom Al - Islamia<br>10-16 Boys Independent school <br>GCSE: A8S 57.4, #442",South East
100455,57.4,40.0,N5 1AR,419,51.55280495,-0.10150007,"Highbury Fields School<br>11-18 Girls Maintained school <br>GCSE: A8S 57.4, #443<br>A-level: APS 40.0, #419",Greater London
146697,57.4,39.63,CV8 2AL,445,52.34609767,-1.55989356,"Kenilworth School and Sixth Form<br>11-19 Mixed Academy <br>GCSE: A8S 57.4, #445<br>A-level: APS 39.63, #448",Midlands
